TRANSFORMATION_SCHEME_ID,TRANSFORMATION_ID,EXPRESSION,Validation result,Type,EXPRESSION2,Validation result2,SintaxInfo
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_36,"/*The variable Accumulated equity interest (%)  (ACCMLTD_EQTY_INTRST) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""ACCMLTD_EQTY_INTRST""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ACCMLTD_EQTY_INTRST := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_37,"/*The variable Security rank level (SCRTY_RNK_LVL) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Subordinated - No further breakdown available (3)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""3"" as ""SCRTY_RNK_LVL""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc SCRTY_RNK_LVL := ""3""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_38,"/*The variable Type of product (TYP_PRDCT) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Not applicable (0)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""0"" as ""TYP_PRDCT""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc TYP_PRDCT := ""0""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_39,"/*The variable Total extinguishment of all the reporting institution's rights (IS_TTL_EXTNGSHMNT) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'FALSE (F)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""F"" as ""IS_TTL_EXTNGSHMNT""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc IS_TTL_EXTNGSHMNT := ""F""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_4,"/*The variable Gross carrying amount excluding accrued interest (GRSS_CRRYNG_AMNT_E_INTRST) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""GRSS_CRRYNG_AMNT_E_INTRST""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc GRSS_CRRYNG_AMNT_E_INTRST := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_40,"/*The variable Total amount of capital issued  (TTL_AMNT_CPTL_ISSD) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""TTL_AMNT_CPTL_ISSD""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc TTL_AMNT_CPTL_ISSD := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_41,"/*The variable Impairment assessment method (IMPRMNT_ASSSSMNT_MTHD) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Not applicable (0)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""0"" as ""IMPRMNT_ASSSSMNT_MTHD""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc IMPRMNT_ASSSSMNT_MTHD := ""0""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_42,"/*The variable Source of encumbrance (SRC_ENCMBRNC) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Not applicable (0)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""0"" as ""SRC_ENCMBRNC""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc SRC_ENCMBRNC := ""0""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_43,"/*The variable Is equity holding with 370% risk weight (IS_EQTY_HLD_370_RSK_WGHT) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'FALSE (F)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""F"" as ""IS_EQTY_HLD_370_RSK_WGHT""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc IS_EQTY_HLD_370_RSK_WGHT := ""F""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_44,"/*The variable Owned Security identifier (OWND_SCRTY_ID) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""OWND_SCRTY_ID""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc OWND_SCRTY_ID := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_45,"/*The variable Exposure class (EXPSR_CLSS) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Not applicable (0)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""0"" as ""EXPSR_CLSS""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc EXPSR_CLSS := ""0""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_46,"/*The variable Loss given default (LGD) in downturns (LGD_DWNTRNS) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""LGD_DWNTRNS""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc LGD_DWNTRNS := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_47,"/*The variable Instrument type (PRMRY_ASST_CLSSFCTN) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'Not applicable (0)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""0"" as ""PRMRY_ASST_CLSSFCTN""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc PRMRY_ASST_CLSSFCTN := ""0""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_48,"/*The variable Collateral obtained by taking possession (CLLTRL_OBTND_TKNG_PSSSSN) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'False (F)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""F"" as ""CLLTRL_OBTND_TKNG_PSSSSN""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc CLLTRL_OBTND_TKNG_PSSSSN := ""F""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_49,"/*The variable Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""OBSRVD_AGNT_INTRNL_ID""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc OBSRVD_AGNT_INTRNL_ID := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_5,"/*The variable Acquisition cost (ACQSTN_CST) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""ACQSTN_CST""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ACQSTN_CST := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_50,"/*The variable Total number of shares issued  (TTL_NR_SHR_ISSD) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""TTL_NR_SHR_ISSD""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc TTL_NR_SHR_ISSD := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_51,"/*The variable Exposure Value (EXPSR_VL) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""EXPSR_VL""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc EXPSR_VL := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_52,"/*The variable Is short position (IS_SHRT_PSTN) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'FALSE (F)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""F"" as ""IS_SHRT_PSTN""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc IS_SHRT_PSTN := ""F""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_53,"/*The variable Listed (IS_LSTD) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'FALSE (F)'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ""F"" as ""IS_LSTD""];",FALSO,clause,"EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc IS_LSTD := ""F""];",,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_54,"/*The variable External credit assessment (EXTRNL_CRDT_ASSSSMNT) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""EXTRNL_CRDT_ASSSSMNT""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc EXTRNL_CRDT_ASSSSMNT := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_55,"/*The variable Date of past due (DT_PST_D) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""DT_PST_D""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc DT_PST_D := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_56,"/*The variable Loss given default (LGD) in normal economic times (LGD_NRML) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""LGD_NRML""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc LGD_NRML := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_57,"/*The variable Accrued interest (accounting) (ACCRD_INTRST) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""ACCRD_INTRST""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ACCRD_INTRST := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_58,"/*Renaming Counterparty identifier (CNTRPRTY_ID) into Issuer identifier (ISSR_ID)*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [rename CNTRPRTY_ID as ""ISSR_ID""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [rename CNTRPRTY_ID to ISSR_ID];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_59,"/*Renaming Instrument unique identifier (INSTRMNT_UNQ_ID) into Owned security identifier (OWND_SCRTY_ID)*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [rename INSTRMNT_UNQ_ID as ""OWND_SCRTY_ID""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [rename INSTRMNT_UNQ_ID to OWND_SCRTY_ID];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_6,"/*The variable Date of forbearance and renegotiation status (DT_FRBRNC_STTS) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""DT_FRBRNC_STTS""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc DT_FRBRNC_STTS := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_7,"/*The variable Guarantor ID (GRNTR_ID) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""GRNTR_ID""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc GRNTR_ID = null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_8,"/*The variable Maturity date (DT_MTRTY) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""DT_MTRTY""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc DT_MTRTY := null];,,
P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1,P_EQTY_INSTRMNTS_NT_SCRTS_FINREP_1_9,"/*The variable Arrears for the instrument (ARRRS) for Equity instruments that are not securities (EQTY_INSTRMNTS_NT_SCRTS_FINREP) is by default 'null'*/EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc null as ""ARRRS""];",FALSO,clause,EQTY_INSTRMNTS_NT_SCRTS_FINREP := EQTY_INSTRMNTS_NT_SCRTS_FINREP [calc ARRRS := null];,,
P_EQTY_NT_SCRTS_DBTRS_E_1,P_EQTY_NT_SCRTS_DBTRS_E_1_0,"EQTY_INSTRMNTS_NT_SCRTS_DBTRS_E := [EQTY_INSTRMNTS_NT_SCRTS_E as ""A"", CNTRPRTS_E as ""B"" on CNTRPRTY_ID];",FALSO,join,"EQTY_INSTRMNTS_NT_SCRTS_E := EQTY_INSTRMNTS_NT_SCRTS_E[calc identifier CNTRPRTY_ID := CNTRPRTY_ID];
CNTRPRTS_E := CNTRPRTS_E[calc identifier CNTRPRTY_ID := CNTRPRTY_ID ];  

EQTY_INSTRMNTS_NT_SCRTS_DBTRS_E := inner_join(EQTY_INSTRMNTS_NT_SCRTS_E as A, CNTRPRTS_E as B using CNTRPRTY_ID);",,
P_EQTY_SCRTS_DBTRS_E_1,P_EQTY_SCRTS_DBTRS_E_1_0,"EQTY_INSTRMNTS_SCRTS_DBTRS_E := [EQTY_SCRTS_E as ""A"", CNTRPRTS_E as ""B"" on A.ISSR = B.CNTRPRTY_ID];",FALSO,join,"EQTY_SCRTS_E:= EQTY_SCRTS_E[calc identifier ISSR := ISSR];
CNTRPRTS_E := CNTRPRTS_E[calc identifier CNTRPRTY_ID := CNTRPRTY_ID ];  
CNTRPRTS_E := CNTRPRTS_E[rename CNTRPRTY_ID to ISSR];

EQTY_INSTRMNTS_SCRTS_DBTRS_E := inner_join(EQTY_SCRTS_E as A, CNTRPRTS_E as B using A#ISSR = B#CNTRPRTY_ID);",,
P_EQTY_SCRTS_E_1,P_EQTY_SCRTS_E_1_0,"/*Selection of Equity instrument (in the form of securities) via the variables Type of instrument (TYP_INSTRMNT) and Is short position (IS_SHRT_PSTN)*/EQTY_SCRTS_E := OWND_SCRTS_E [filter(TYP_INSTRMNT in (""220"", ""240"") and IS_SHRT_PSTN in (""F"", ""0""))];",FALSO,clause,"EQTY_SCRTS_E := OWND_SCRTS_E [filter TYP_INSTRMNT in (""220"", ""240"") and IS_SHRT_PSTN in (""F"", ""0"")];",,
P_EXTRCTN_RGSTRY_TBL_SCRTS_1,P_EXTRCTN_RGSTRY_TBL_SCRTS_1_0,/*Filter for Equity instruments*/SHR_CPTL_INVST_CNTRPRTY_FINREP := RGSTRY_TBL_SCRTS [filter(TYP_INSTRMNT in (TYP_INSTRMNT_11))];,FALSO,clause,SHR_CPTL_INVST_CNTRPRTY_FINREP := RGSTRY_TBL_SCRTS [filter TYP_INSTRMNT in (TYP_INSTRMNT_11)];,,
P_EXTRCTN_RGSTRY_TBL_SCRTS_1,P_EXTRCTN_RGSTRY_TBL_SCRTS_1_1,"/*Generate a cube structure like {Issuer identifier, Total amount of capital issued, Type of instrument}*/SHR_CPTL_INVST_CNTRPRTY_FINREP := SHR_CPTL_INVST_CNTRPRTY_FINREP [keep(ISSR_ID role Identifier, TTL_AMNT_CPTL_ISSD, TYP_INSTRMNT)];",FALSO,clause,"SHR_CPTL_INVST_CNTRPRTY_FINREP := SHR_CPTL_INVST_CNTRPRTY_FINREP [keep ISSR_ID role Identifier, TTL_AMNT_CPTL_ISSD, TYP_INSTRMNT];",,
P_F40_01_REF_UNFLDD_1,P_F40_01_REF_UNFLDD_1_0,"/*Selection of 'Subsidiaries (3)', 'Associates (4)' and 'Joint ventures (9)'*/JNT_VNTRS_SBSDRS_ENTTS_FINREP := CNSLDTD_ENTTS_ACCNTNG[filter(GRP_STRCTR_RLTNSHP in (""3"", ""4"", ""9""))];",FALSO,clause,"JNT_VNTRS_SBSDRS_ENTTS_FINREP := CNSLDTD_ENTTS_ACCNTNG[filter GRP_STRCTR_RLTNSHP in (""3"", ""4"", ""9"")];",,
P_F40_01_REF_UNFLDD_1,P_F40_01_REF_UNFLDD_1_1,"/*Add the information of the cube Counterparties (FinRep) (CNTRPRTS_FINREP)*/JNT_VNTRS_SBSDRS_ENTTS_FINREP := [JNT_VNTRS_SBSDRS_ENTTS_FINREP as ""A"", CNTRPRTS_FINREP as ""B"" on A.LGL_ENTTY_ID = B.CNTRPRTY_ID];",FALSO,join,"JNT_VNTRS_SBSDRS_ENTTS_FINREP := JNT_VNTRS_SBSDRS_ENTTS_FINREP [calc identifier LGL_ENTTY_ID := LGL_ENTTY_ID];
CNTRPRTS_FINREP := CNTRPRTS_FINREP[calc identifier CNTRPRTY_ID := CNTRPRTY_ID ];  
CNTRPRTS_FINREP := CNTRPRTS_FINREP[rename CNTRPRTY_ID to LGL_ENTTY_ID];

JNT_VNTRS_SBSDRS_ENTTS_FINREP := inner_join(JNT_VNTRS_SBSDRS_ENTTS_FINREP as A, CNTRPRTS_FINREP as B using LGL_ENTTY_ID);",,
P_F40_01_REF_UNFLDD_1,P_F40_01_REF_UNFLDD_1_2,"/*Add the Total amount of capital issued (TTL_AMNT_CPTL_ISSD) per counterparty*/JNT_VNTRS_SBSDRS_ENTTS_FINREP := [JNT_VNTRS_SBSDRS_ENTTS_FINREP as ""A"", SHR_CPTL_INVST_CNTRPRTY_FINREP as ""B"" on A.LGL_ENTTY_ID = B.ISSR_ID];",FALSO,join,"SHR_CPTL_INVST_CNTRPRTY_FINREP := SHR_CPTL_INVST_CNTRPRTY_FINREP [calc identifier ISSR_ID:= ISSR_ID ];  
SHR_CPTL_INVST_CNTRPRTY_FINREP := SHR_CPTL_INVST_CNTRPRTY_FINREP[rename ISSR_ID to LGL_ENTTY_ID];

JNT_VNTRS_SBSDRS_ENTTS_FINREP := inner_join(JNT_VNTRS_SBSDRS_ENTTS_FINREP as A, SHR_CPTL_INVST_CNTRPRTY_FINREP as B using LGL_ENTTY_ID);",,
P_F40_01_REF_UNFLDD_1,P_F40_01_REF_UNFLDD_1_3,"/*Adding the Type of accounting consolidation (TYP_ACCNTNG_CNSLDTN) and the Type of prudential consolidation (TYP_PRDNTL_CNSLDTN) for each entity*/JNT_VNTRS_SBSDRS_ENTTS_FINREP := [JNT_VNTRS_SBSDRS_ENTTS_FINREP as ""A"", TYP_CNSLDTN_CNTRPRTY_FINREP as ""B"" on LGL_ENTTY_ID];",FALSO,join,"TYP_CNSLDTN_CNTRPRTY_FINREP  := TYP_CNSLDTN_CNTRPRTY_FINREP [calc identifier LGL_ENTTY_ID := LGL_ENTTY_ID ];  

JNT_VNTRS_SBSDRS_ENTTS_FINREP := inner_join(JNT_VNTRS_SBSDRS_ENTTS_FINREP as A, TYP_CNSLDTN_CNTRPRTY_FINREP as B using LGL_ENTTY_ID);",,
P_FCTRNG_AXLRY_E_1,P_FCTRNG_AXLRY_E_1_0,/*We simply copy the content of the cube Factoring auxiliary (FCTRNG_AXLRY)*/FCTRNG_AXLRY_E := FCTRNG_AXLRY;,VERDADERO,,,,
P_FNNCL_GRNTS_RCVD_FINREP_1,P_FNNCL_GRNTS_RCVD_FINREP_1_0,"/*Selection of those protections that are considered financial guarantees (i.e. 'Financial guarantees other than credit derivatives (5)' and 'Credit derivatives meeting the definition of financial guarantees (41)')*/FNNCL_GRNTS_RCVD_FINREP := PRTCTNS_RCVD_FINREP[filter(TYP_PRTCTN in (""5"", ""41""))];",FALSO,clause,"FNNCL_GRNTS_RCVD_FINREP := PRTCTNS_RCVD_FINREP[filter TYP_PRTCTN in (""5"", ""41"")];",,
P_FNNCL_GRNTS_RCVD_FINREP_1,P_FNNCL_GRNTS_RCVD_FINREP_1_1,"/*Join with the Protection-protection providers - enriched (PRTCTNS_PRTCTN_PRVDRS_E) in order to extract the counterparty*/FNNCL_GRNTS_RCVD_FINREP := [FNNCL_GRNTS_RCVD_FINREP as ""A"", PRTCTNS_PRTCTN_PRVDRS_E as ""B"" on PRTCTN_ID];",FALSO,join,"FNNCL_GRNTS_RCVD_FINREP := FNNCL_GRNTS_RCVD_FINREP[calc identifier PRTCTN_ID := PRTCTN_ID];
PRTCTNS_PRTCTN_PRVDRS_E := PRTCTNS_PRTCTN_PRVDRS_E[calc identifier PRTCTN_ID := PRTCTN_ID ];  

FNNCL_GRNTS_RCVD_FINREP := inner_join(FNNCL_GRNTS_RCVD_FINREP as A, PRTCTNS_PRTCTN_PRVDRS_E as B using PRTCTN_ID);",,
